t,v_bus_2,v_bus_7,v_bus_9,q_bus_2,q_bus_7,q_bus_9
10591,0.9832881332719237,0.9559778354398291,0.95094386160313,-5.0,-5.0,-2.25
10592,0.9832509267619228,0.9558714397486433,0.9508218974247146,-5.0,-5.0,-2.25
10593,0.9832459038005252,0.9558578468872072,0.9508069043007513,-5.0,-5.0,-2.25
10594,0.9832589142113508,0.9558955812445148,0.9508505683024427,-5.0,-5.0,-2.25
10595,0.9832790989787544,0.9559535137231846,0.9509171459824266,-5.0,-5.0,-2.25
10596,0.9832204300228871,0.9557856650799691,0.9507246741431474,-5.0,-5.0,-2.25
10597,0.9832409274308883,0.9558444931400502,0.9507922794496152,-5.0,-5.0,-2.25
10598,0.9832619765132194,0.9559049005137642,0.9508616966972508,-5.0,-5.0,-2.25
10599,0.9831744369291303,0.9556543858951426,0.9505743781465945,-5.0,-5.0,-2.25
10600,0.9830098258378759,0.955183181886855,0.9500338499247256,-5.0,-5.0,-2.25
10601,0.9832449441933618,0.9559886197584188,0.9510672033519021,-5.0,-5.0,-2.0
10602,0.9830679252095108,0.9553498199596121,0.9502252610670453,-5.0,-5.0,-2.25
10603,0.9831759704599566,0.9556593285417482,0.9505804853348854,-5.0,-5.0,-2.25
10604,0.9831923783604282,0.9557064473942404,0.9506346561242932,-5.0,-5.0,-2.25
10605,0.9832006959408969,0.9557304010592585,0.9506622483600673,-5.0,-5.0,-2.25
10606,0.9832384294237215,0.9558396077144395,0.9507884346732701,-5.0,-5.0,-2.25
10607,0.983232747209528,0.9558234834085982,0.9507700493247543,-5.0,-5.0,-2.25
10608,0.9832336493372917,0.9558262042911438,0.9507732801387927,-5.0,-5.0,-2.25
10609,0.9832268217676029,0.9558067929510587,0.9507511176847827,-5.0,-5.0,-2.25
10610,0.9832166322803586,0.9557777555233065,0.9507179108110243,-5.0,-5.0,-2.25
10611,0.9832118185657029,0.9557641104213871,0.9507023642398906,-5.0,-5.0,-2.25
10612,0.9830808577593507,0.9553892672906282,0.9502723987440902,-5.0,-5.0,-2.25
10613,0.9830242668356037,0.955227994920134,0.9500879469544701,-5.0,-5.0,-2.25
10614,0.9830403585517664,0.9552745401941498,0.9501417092421293,-5.0,-5.0,-2.25
10615,0.9830883921470989,0.9554122146439126,0.9502997786264155,-5.0,-5.0,-2.25
10616,0.983182806854337,0.9556826900175596,0.9506102157473443,-5.0,-5.0,-2.25
10617,0.9831732760145634,0.9556555385861351,0.9505791728725698,-5.0,-5.0,-2.25
10618,0.9831533896073166,0.9555974103703458,0.9505115857572953,-5.0,-5.0,-2.25
10619,0.9831386170104282,0.955554581317975,0.9504620491938258,-5.0,-5.0,-2.25
10620,0.983128396705786,0.9555254554399583,0.95042874086044,-5.0,-5.0,-2.25
10621,0.9830888082419478,0.955412238973951,0.950298951497412,-5.0,-5.0,-2.25
10622,0.9830796012362989,0.9553860143553264,0.9502689719049867,-5.0,-5.0,-2.25
10623,0.9831193351373082,0.9555012284225649,0.950402258803617,-5.0,-5.0,-2.25
10624,0.9831189559490301,0.9555009710031294,0.9504025947997027,-5.0,-5.0,-2.25
10625,0.9831063729750334,0.9554650803395194,0.9503615250836699,-5.0,-5.0,-2.25
10626,0.9830920814520936,0.9554233454700839,0.9503130318871875,-5.0,-5.0,-2.25
10627,0.9830922333231862,0.9554239109223934,0.9503137841263718,-5.0,-5.0,-2.25
10628,0.9830805191525905,0.9553896506156102,0.9502739348014598,-5.0,-5.0,-2.25
10629,0.9830731506511069,0.9553685111356136,0.950249653741848,-5.0,-5.0,-2.25
10630,0.9830608477658943,0.9553329285026214,0.9502085638862992,-5.0,-5.0,-2.25
10631,0.982941878580977,0.9551225054214155,0.9500747163018366,-5.0,-5.0,-2.0
10632,0.9829380465956228,0.955111678999508,0.9500624072219477,-5.0,-5.0,-2.0
10633,0.9830279989129501,0.9552381003440623,0.9500991932718391,-5.0,-5.0,-2.25
10634,0.9830264929885852,0.9552346074468182,0.9500958104590669,-5.0,-5.0,-2.25
10635,0.9830206378918536,0.9552181432907374,0.9500771527714305,-5.0,-5.0,-2.25
10636,0.9830193807223001,0.9552155172762541,0.9500748812612216,-5.0,-5.0,-2.25
10637,0.9830098043858493,0.955188235195753,0.9500436885053699,-5.0,-5.0,-2.25
10638,0.9829941238224859,0.9551434745883548,0.9499924418655047,-5.0,-5.0,-2.25
10639,0.982999761536967,0.9551597556172724,0.9500112310445432,-5.0,-5.0,-2.25
10640,0.9830098408034538,0.9551890838947447,0.9500452391765775,-5.0,-5.0,-2.25
10641,0.9830151501712328,0.9552060926954389,0.9500661247948159,-5.0,-5.0,-2.25
10642,0.9830072651362665,0.9551836536369984,0.950040488776619,-5.0,-5.0,-2.25
10643,0.9830214286612834,0.9552263149512404,0.9500910338146172,-5.0,-5.0,-2.25
10644,0.9830273259418107,0.9552443775649527,0.9501126524918617,-5.0,-5.0,-2.25
10645,0.9830204516920326,0.9552248330030658,0.9500903375752257,-5.0,-5.0,-2.25
10646,0.983004063856582,0.9551770907541588,0.9500349485058954,-5.0,-5.0,-2.25
10647,0.9829991454366309,0.9551631393276643,0.9500190455754534,-5.0,-5.0,-2.25
10648,0.9829895370974229,0.9551350797800081,0.9499864407572487,-5.0,-5.0,-2.25
10649,0.982982694441409,0.9551152707574917,0.9499635534261869,-5.0,-5.0,-2.25
10650,0.9829724019605574,0.9550857724068956,0.9499296924229992,-5.0,-5.0,-2.25
10651,0.983255095644575,0.9560266504994073,0.9511178190978172,-5.0,-5.0,-2.0
10652,0.9832475400774116,0.9560051693055389,0.9510932883255231,-5.0,-5.0,-2.0
10653,0.9832444309249784,0.9559970755304726,0.9510846139464892,-5.0,-5.0,-2.0
10654,0.9832125742878006,0.9559064005466287,0.950980973465468,-5.0,-5.0,-2.0
10655,0.9831911033875934,0.955845099758176,0.9509107671322061,-5.0,-5.0,-2.0
10656,0.9831104946540645,0.9556145703916669,0.950646444480501,-5.0,-5.0,-2.0
10657,0.9831124318378562,0.9556202535847018,0.9506530731561368,-5.0,-5.0,-2.0
10658,0.9831466717478688,0.9557167362554752,0.9507626230508577,-5.0,-5.0,-2.0
10659,0.9831068867509416,0.9556026872094888,0.9506316553223318,-5.0,-5.0,-2.0
10660,0.9830219834244353,0.9553600241391736,0.9503535335955982,-5.0,-5.0,-2.0
10661,0.9829948521119279,0.9552833407645406,0.9502662958602254,-5.0,-5.0,-2.0
10662,0.9830223349015843,0.9553621363127273,0.9503567969027484,-5.0,-5.0,-2.0
10663,0.9830837109775494,0.9555379212419892,0.9505585511536689,-5.0,-5.0,-2.0
10664,0.9831659563422759,0.9557734231551019,0.9508288041453284,-5.0,-5.0,-2.0
10665,0.9831561098442486,0.9557453954615657,0.9507967714094373,-5.0,-5.0,-2.0
10666,0.9831744096004014,0.955799955952641,0.9508610150478717,-5.0,-5.0,-2.0
10667,0.9831130134881565,0.9556244282920755,0.950659800265511,-5.0,-5.0,-2.0
10668,0.983097982327008,0.9555815643775509,0.9506107496002482,-5.0,-5.0,-2.0
10669,0.9831370563916331,0.9556935264138409,0.9507392936442903,-5.0,-5.0,-2.0
10670,0.9831397396618964,0.9557011796651188,0.9507480579418097,-5.0,-5.0,-2.0
10671,0.9830311051388269,0.9553895854864642,0.9503900961338535,-5.0,-5.0,-2.0
10672,0.9830226046014641,0.9553654091146544,0.9503624811145018,-5.0,-5.0,-2.0
10673,0.9831369748763428,0.955694178522598,0.9507407251786917,-5.0,-5.0,-2.0
10674,0.9830476474387153,0.9554393927376406,0.9504491009020062,-5.0,-5.0,-2.0
10675,0.9829952442904162,0.9552895848524148,0.9502773790260588,-5.0,-5.0,-2.0
10676,0.9830786533976584,0.9555284165624485,0.950551450137086,-5.0,-5.0,-2.0
10677,0.9830060923277033,0.9553209259073335,0.9503135629948399,-5.0,-5.0,-2.0
10678,0.9829286820135991,0.9550980097149099,0.9500568188589875,-5.0,-5.0,-2.0
10679,0.9829982117262613,0.9552963370914368,0.9502838354901533,-5.0,-5.0,-2.0
10680,0.9830508363550827,0.9554473029342718,0.9504572896330504,-5.0,-5.0,-2.0
10681,0.983056283423042,0.9554641756433666,0.9504776165916783,-5.0,-5.0,-2.0
10682,0.9830025682735318,0.9553106137403835,0.9503015887364029,-5.0,-5.0,-2.0
10683,0.9830006565020862,0.9553046020030057,0.9502942893206225,-5.0,-5.0,-2.0
10684,0.9830196347314318,0.9553586988871708,0.9503561868095906,-5.0,-5.0,-2.0
10685,0.9830023893760893,0.9553094984705343,0.9502998677723575,-5.0,-5.0,-2.0
10686,0.9828836306700304,0.9549718145409689,0.9499141526402017,-5.0,-5.0,-2.0
10687,0.9828825963626237,0.9549690185370919,0.9499110733757522,-5.0,-5.0,-2.0
10688,0.9830143757122715,0.9553456275071347,0.9503427015390811,-5.0,-5.0,-2.0
10689,0.9829499611388741,0.9551611165542098,0.9501309250475969,-5.0,-5.0,-2.0
10690,0.9831498231478776,0.9558667117342718,0.9510501513782398,-5.0,-5.0,-1.75
10691,0.9831603564460422,0.955896919854861,0.9510848580008174,-5.0,-5.0,-1.75
10692,0.9829425820250524,0.9551403694799301,0.9501074143209743,-5.0,-5.0,-2.0
10693,0.9829922656062946,0.9552833838164726,0.9502720982465458,-5.0,-5.0,-2.0
10694,0.9829833037450324,0.9552582491342807,0.9502436567513576,-5.0,-5.0,-2.0
10695,0.9829548874463423,0.9551770825907622,0.9501506711743639,-5.0,-5.0,-2.0
10696,0.982963446170024,0.9552017233418337,0.9501790524317374,-5.0,-5.0,-2.0
10697,0.9829798417138003,0.9552487897309299,0.9502331571128422,-5.0,-5.0,-2.0
10698,0.9829186118549891,0.9550726025273095,0.9500303337092005,-5.0,-5.0,-2.0
10699,0.9829048566847505,0.9550328094255434,0.9499843690481494,-5.0,-5.0,-2.0
10700,0.9829067671853214,0.9550385327231088,0.9499911311633199,-5.0,-5.0,-2.0
10701,0.9831346267360901,0.9558248410356321,0.9510033726040198,-5.0,-5.0,-1.75
10702,0.9831554904930077,0.9558846593614151,0.9510720887436527,-5.0,-5.0,-1.75
10703,0.982930670265459,0.955108614559526,0.9500727968149718,-5.0,-5.0,-2.0
10704,0.9830967684098557,0.9557180822974543,0.9508820913268708,-5.0,-5.0,-1.75
10705,0.9830649096428195,0.9556271201427465,0.9507778946703349,-5.0,-5.0,-1.75
10706,0.9829203608955569,0.955081902292752,0.9500442669502983,-5.0,-5.0,-2.0
10707,0.9829040856018986,0.9550354926109014,0.949991160676859,-5.0,-5.0,-2.0
10708,0.9831715710933746,0.955934615166751,0.9511323772322212,-5.0,-5.0,-1.75
10709,0.9828798400913935,0.9549664110310526,0.9499121543803025,-5.0,-5.0,-2.0
10710,0.9831712402046195,0.9559339699881882,0.9511318720902803,-5.0,-5.0,-1.75
10711,0.9831040809311287,0.9557420559952888,0.9509119067581661,-5.0,-5.0,-1.75
10712,0.9829672557063953,0.9553509019907249,0.950463456256857,-5.0,-5.0,-1.75
10713,0.983008048615155,0.9554670738894532,0.9505963174847272,-5.0,-5.0,-1.75
10714,0.9829531184716147,0.9553097878180398,0.9504158072035699,-5.0,-5.0,-1.75
10715,0.9829764114135987,0.9553767229529804,0.9504928107722584,-5.0,-5.0,-1.75
10716,0.983166114227751,0.9559202549367427,0.9511168811568791,-5.0,-5.0,-1.75
10717,0.9831286180561655,0.9558131731916847,0.9509941997938391,-5.0,-5.0,-1.75
10718,0.9829781389479724,0.9553843305205044,0.9505035453527317,-5.0,-5.0,-1.75
10719,0.983004533061811,0.9554606610731659,0.9505917177149253,-5.0,-5.0,-1.75
10720,0.983085975304462,0.9558284049323691,0.9511237654371145,-5.0,-5.0,-1.5
10721,0.9830260901208888,0.9556564954158413,0.9509261179451864,-5.0,-5.0,-1.5
10722,0.9830930615643331,0.95571322582284,0.9508809047662926,-5.0,-5.0,-1.75
10723,0.9831170950735587,0.9557800907435592,0.9509561906311484,-5.0,-5.0,-1.75
10724,0.9830758228488449,0.9556611554971729,0.9508191266508974,-5.0,-5.0,-1.75
10725,0.9829242646314159,0.9552278648253775,0.9503223543890454,-5.0,-5.0,-1.75
10726,0.9828463840328007,0.9550063349417223,0.9500692156432536,-5.0,-5.0,-1.75
10727,0.9828011264755668,0.9548770605359753,0.9499210908684445,-5.0,-5.0,-1.75
10728,0.9830849125512899,0.9558236645180171,0.951117096565469,-5.0,-5.0,-1.5
10729,0.9827946916166596,0.954858959774531,0.9499005684157755,-5.0,-5.0,-1.75
10730,0.9829310986527736,0.9553846651937185,0.9506142644714309,-5.0,-5.0,-1.5
10731,0.9830131684288518,0.9556210873774255,0.9508867029503607,-5.0,-5.0,-1.5
10732,0.9828667847912218,0.955067611267292,0.9501417047056795,-5.0,-5.0,-1.75
10733,0.9829020852277386,0.9551694202834736,0.9502591012801105,-5.0,-5.0,-1.75
10734,0.9828786506754634,0.9551029167939806,0.9501832287819922,-5.0,-5.0,-1.75
10735,0.9829484342377766,0.9554372319883246,0.9506768029837552,-5.0,-5.0,-1.5
10736,0.9829459151309612,0.9554275945538524,0.9506639419648403,-5.0,-5.0,-1.5
10737,0.9828887703052955,0.9551292303773646,0.9502114513140671,-5.0,-5.0,-1.75
10738,0.9829460206037253,0.9552928773317488,0.9503990599935398,-5.0,-5.0,-1.75
10739,0.9829082970618933,0.9551850222994843,0.9502754015075561,-5.0,-5.0,-1.75
10740,0.9828904445850465,0.9551341168316663,0.9502171418452697,-5.0,-5.0,-1.75
10741,0.9828741562565917,0.9550876844893016,0.9501640117705555,-5.0,-5.0,-1.75
10742,0.9828678817704412,0.9550698909949421,0.9501437241494939,-5.0,-5.0,-1.75
10743,0.9830507583192355,0.9557292975026273,0.9510113930676001,-5.0,-5.0,-1.5
10744,0.9828355828503965,0.9551151257333647,0.9503078808708276,-5.0,-5.0,-1.5
10745,0.9830049669265977,0.9555994230261656,0.9508632499370336,-5.0,-5.0,-1.5
10746,0.9829541433743187,0.9553203921475033,0.9504338560984964,-5.0,-5.0,-1.75
10747,0.9830431301988778,0.9557102405645806,0.9509916097576953,-5.0,-5.0,-1.5
10748,0.9829555112219226,0.9554579077499825,0.9507008984925766,-5.0,-5.0,-1.5
10749,0.9830506467645332,0.9557289267170691,0.9510109573032244,-5.0,-5.0,-1.5
10750,0.9828944870394412,0.9552829072131359,0.9504998375210028,-5.0,-5.0,-1.5
10751,0.9828688509951342,0.9552106498205557,0.9504177563648541,-5.0,-5.0,-1.5
10752,0.9830481753837602,0.9557233543850392,0.9510056934588339,-5.0,-5.0,-1.5
10753,0.9830301142554608,0.9556718846560065,0.9509468012751228,-5.0,-5.0,-1.5
10754,0.9829992232064412,0.9555837442335593,0.9508458660072675,-5.0,-5.0,-1.5
10755,0.9828208208438829,0.955072966182753,0.9502596208142652,-5.0,-5.0,-1.5
10756,0.9830019993694169,0.9557250123697422,0.9511166730118827,-5.0,-5.0,-1.25
10757,0.982879178493019,0.9552379856735361,0.9504474967337273,-5.0,-5.0,-1.5
10758,0.9829765023963702,0.9555176773318543,0.9507692984836615,-5.0,-5.0,-1.5
10759,0.9828533040113953,0.9551663992033311,0.9503671966228008,-5.0,-5.0,-1.5
10760,0.9828041764583013,0.9550263008154309,0.95020681734657,-5.0,-5.0,-1.5
10761,0.982916786365686,0.9553491899365484,0.9505777754804369,-5.0,-5.0,-1.5
10762,0.982905309858327,0.9554528559773655,0.9508077453578206,-5.0,-5.0,-1.25
10763,0.9826209857894886,0.9547786572853784,0.9501467787536931,-5.0,-5.0,-1.0
10764,0.9854011049206057,0.9643987574596847,0.962521174973463,-5.0,-5.0,2.0
10765,0.9849775523979858,0.9630515359948912,0.9608661570351872,-5.0,-5.0,1.75
10766,0.9850387206049781,0.9630773539186932,0.9607790243727035,-5.0,-5.0,1.5
10767,0.9851766324733826,0.9633245482689122,0.9609471553834384,-5.0,-5.0,1.25
10768,0.9849622688192268,0.9625709125957643,0.9599701762919058,-5.0,-5.0,1.0
10769,0.984390741482959,0.960802872584086,0.9578332470931661,-5.0,-5.0,0.75
10770,0.984015434817661,0.959593037939257,0.9563352928954668,-5.0,-5.0,0.5
10771,0.9842512802205546,0.9601233575619155,0.9568295214542782,-5.0,-5.0,0.25
10772,0.9843952710509829,0.9603929523068049,0.9570253903085003,-5.0,-5.0,0.0
10773,0.9838480789084982,0.9586958776012587,0.9549708277410947,-5.0,-5.0,-0.25
10774,0.9829809934009807,0.9560850590381079,0.9518687365270435,-5.0,-5.0,-0.5
10775,0.9826987952817346,0.9552804347465967,0.9509472093563205,-5.0,-5.0,-0.5
10776,0.9828001949706968,0.955429995803202,0.9510060440806746,-5.0,-5.0,-0.75
10777,0.9832679406215651,0.9566268434608525,0.95226563738573,-5.0,-5.0,-1.0
10778,0.9830678333254278,0.9559178782130183,0.9513414021743487,-5.0,-5.0,-1.25
10779,0.9826847875396842,0.954961260445222,0.9503564281930682,-5.0,-5.0,-1.0
10780,0.9826008145074954,0.9548604916067942,0.9503531562606885,-5.0,-5.0,-0.75
10781,0.9825103550522751,0.9546015960583885,0.9500559793315501,-5.0,-5.0,-0.75
10782,0.9826109382058019,0.954888778173417,0.9503851286598753,-5.0,-5.0,-0.75
10783,0.982996496162766,0.9558528022638046,0.951379306177141,-5.0,-5.0,-1.0
10784,0.9827075077094022,0.954891203905311,0.950166572138948,-5.0,-5.0,-1.25
10785,0.9854865067998138,0.9645713315277658,0.9626632752147691,-5.0,-5.0,1.875
10786,0.9851194704066835,0.9633847594155183,0.9611920074959446,-5.0,-5.0,1.625
10787,0.9844711558892861,0.9613994277861445,0.9588073073916449,-5.0,-5.0,1.375
10788,0.983959415556274,0.9598001196016493,0.9568629765807072,-5.0,-5.0,1.125
10789,0.9840312906995382,0.9598594209821576,0.9568158743124906,-5.0,-5.0,0.875
10790,0.9839926798432946,0.9596064966682049,0.9564125984857026,-5.0,-5.0,0.625
10791,0.9840478182936057,0.9596227393325433,0.9563188215135328,-5.0,-5.0,0.375
10792,0.9836796626802664,0.9584331074063887,0.9548438135849433,-5.0,-5.0,0.125
10793,0.9833266572606223,0.9572864515353265,0.953417883154052,-5.0,-5.0,-0.125
10794,0.9832035355420226,0.9567950297601405,0.9527422802806951,-5.0,-5.0,-0.375
10795,0.9826794948985228,0.9551607949373885,0.950757894199117,-5.0,-5.0,-0.625
10796,0.9825963413649722,0.9550653057039428,0.9507622354683881,-5.0,-5.0,-0.375
10797,0.9825688844048112,0.9551290000857825,0.9509487929843579,-5.0,-5.0,-0.125
10798,0.9828693342398397,0.9558430097791096,0.9516525018118143,-5.0,-5.0,-0.375
10799,0.9828874906619478,0.9557542251972905,0.9514377942166528,-5.0,-5.0,-0.625
10800,0.9850517692807459,0.963525716821088,0.9616153219127228,-5.0,-5.0,2.1875
10801,0.9844958468094694,0.9618006745818412,0.959527065454271,-5.0,-5.0,1.9375
10802,0.9845712094830145,0.9618673980093354,0.9594875667977715,-5.0,-5.0,1.6875
10803,0.9848855167280576,0.9626157886455367,0.9602295161321447,-5.0,-5.0,1.4375
10804,0.9847842781808642,0.9621849401861525,0.9596230720009217,-5.0,-5.0,1.1875
10805,0.9841526705440157,0.9602464308965667,0.957291543755381,-5.0,-5.0,0.9375
10806,0.9834765500193039,0.9581801637201104,0.9548132879649336,-5.0,-5.0,0.6875
10807,0.9831182787957222,0.9570170557819354,0.9533679892019161,-5.0,-5.0,0.4375
10808,0.9831375330157248,0.9569308950096878,0.9531569129427099,-5.0,-5.0,0.1875
10809,0.9825208675006658,0.9550330472585496,0.9508712239698313,-5.0,-5.0,-0.0625
10810,0.9845986427682393,0.962416111851729,0.9604836386772792,-5.0,-5.0,2.46875
10811,0.9845217541912443,0.9620472796839088,0.959944270663247,-5.0,-5.0,2.21875
10812,0.9847159193746229,0.9624495998916861,0.9602877640933313,-5.0,-5.0,1.96875
10813,0.984598532090664,0.9619712114020641,0.9596263724017691,-5.0,-5.0,1.71875
10814,0.9841454821218656,0.9605399724379547,0.9578753544395942,-5.0,-5.0,1.46875
10815,0.9838557557266361,0.9595709558328175,0.9566518174106903,-5.0,-5.0,1.21875
10816,0.9838360768007621,0.9593679829349722,0.9563034208262603,-5.0,-5.0,0.96875
10817,0.983665606267585,0.9587390338024785,0.955469376859922,-5.0,-5.0,0.71875
10818,0.9832009173305402,0.9572748559782112,0.9536807240658824,-5.0,-5.0,0.46875
10819,0.9829479396709668,0.9564121958097705,0.9525798064220015,-5.0,-5.0,0.21875
10820,0.9829939034147139,0.9564000516647202,0.9524517718543551,-5.0,-5.0,-0.03125
10821,0.9824103859175776,0.9545926958658835,0.9502668247410122,-5.0,-5.0,-0.28125
10822,0.9826390775155528,0.9552447734794809,0.9510137256005613,-5.0,-5.0,-0.28125
10823,0.9826413784241433,0.9551104488871942,0.9507468629283333,-5.0,-5.0,-0.53125
10824,0.9824509771401013,0.9547089914879557,0.9504004478233361,-5.0,-5.0,-0.28125
10825,0.9823460528256392,0.9544100966778607,0.9500583028520484,-5.0,-5.0,-0.28125
10826,0.9824686753966833,0.9547630743691738,0.9504650382712375,-5.0,-5.0,-0.28125
10827,0.9824431730261046,0.9546905936316437,0.9503821939486968,-5.0,-5.0,-0.28125
10828,0.9824960010138193,0.9548413745339439,0.9505550132199285,-5.0,-5.0,-0.28125
10829,0.9824302112542909,0.9545125854250629,0.9500652798620614,-5.0,-5.0,-0.53125
10830,0.9825192037277908,0.9549079051336697,0.9506314974136413,-5.0,-5.0,-0.28125
10831,0.9823268307644247,0.9543597450744571,0.9500039002794642,-5.0,-5.0,-0.28125
10832,0.9824697017238188,0.9546257984824648,0.9501953999723085,-5.0,-5.0,-0.53125
10833,0.9826147472514456,0.9551808316030256,0.950944489011648,-5.0,-5.0,-0.28125
10834,0.9824148006022864,0.9547536468803574,0.9505692506173109,-5.0,-5.0,-0.03125
10835,0.9824918907227377,0.954973653049829,0.9508214235228002,-5.0,-5.0,-0.03125
10836,0.982313041405605,0.9543225542324506,0.9499628727528014,-5.0,-5.0,-0.28125
10837,0.9824503518316379,0.9548566629193745,0.9506884670899434,-5.0,-5.0,-0.03125
10838,0.9823459540581164,0.9545598901638126,0.9503491580545065,-5.0,-5.0,-0.03125
10839,0.9823468465338445,0.9547066017901186,0.9506318030415853,-5.0,-5.0,0.21875
10840,0.9823699549784028,0.9547727818571593,0.9507078364069558,-5.0,-5.0,0.21875
10841,0.982523937432784,0.95506886248082,0.9509332925934417,-5.0,-5.0,-0.03125
10842,0.9824505899352467,0.9548601080897595,0.9506944368187161,-5.0,-5.0,-0.03125
10843,0.9824179214725615,0.9549108829365123,0.9508670275518355,-5.0,-5.0,0.21875
10844,0.9822076778244838,0.9543124573282477,0.9501821955444714,-5.0,-5.0,0.21875
10845,0.9823411916906453,0.9548376302262672,0.9508983259799486,-5.0,-5.0,0.46875
10846,0.9823004564113601,0.9547222982505026,0.9507667712275337,-5.0,-5.0,0.46875
10847,0.9821421563703873,0.954272021152707,0.9502516393297974,-5.0,-5.0,0.46875
10848,0.9822095487340227,0.954462506726628,0.9504686948190556,-5.0,-5.0,0.46875
10849,0.982194727547959,0.9542747079887028,0.9501383724860548,-5.0,-5.0,0.21875
10850,0.9822325342713127,0.9543829334660755,0.9502626722624984,-5.0,-5.0,0.21875
10851,0.9821703247631316,0.954352993769732,0.9503449003619214,-5.0,-5.0,0.46875
10852,0.9820742678242705,0.9540798392082698,0.9500324606444184,-5.0,-5.0,0.46875
10853,0.9823601893259732,0.9547471774118637,0.9506801688866504,-5.0,-5.0,0.21875
10854,0.9824031609919782,0.9547251595102442,0.9505401040277246,-5.0,-5.0,-0.03125
10855,0.982328543390926,0.9546565751801677,0.9505761106169642,-5.0,-5.0,0.21875
10856,0.9821212925486784,0.9542118332157332,0.9501822094264843,-5.0,-5.0,0.46875
10857,0.9821449391401639,0.9542793294800869,0.950259599792098,-5.0,-5.0,0.46875
10858,0.9822302842317499,0.9545224042313152,0.9505379166140796,-5.0,-5.0,0.46875
10859,0.9822867846884813,0.9548293419858428,0.9510046847001935,-5.0,-5.0,0.71875
10860,0.9821426125747145,0.9544193197411556,0.9505356018860088,-5.0,-5.0,0.71875
10861,0.9819905181369102,0.9539860312502609,0.9500393828154218,-5.0,-5.0,0.71875
10862,0.9821838316480809,0.9546832044521031,0.950953088641449,-5.0,-5.0,0.96875
10863,0.9821733020720578,0.9546534797888887,0.9509192396757347,-5.0,-5.0,0.96875
10864,0.982160189967678,0.9546164141189767,0.9508769939621217,-5.0,-5.0,0.96875
10865,0.9826578701691812,0.9558848637971605,0.9522124268709872,-5.0,-5.0,0.71875
10866,0.9830571194989612,0.9568757239572927,0.9532313824793293,-5.0,-5.0,0.46875
10867,0.9822568590679095,0.9544538150860087,0.9503450441322588,-5.0,-5.0,0.21875
10868,0.9842967310296636,0.9616588775853739,0.9596941475202766,-5.0,-5.0,2.609375
10869,0.9838139822047256,0.9601415292461507,0.9578440067968155,-5.0,-5.0,2.359375
10870,0.9834951994700514,0.9590877664613547,0.9565228072072978,-5.0,-5.0,2.109375
10871,0.9833379256142029,0.9584912943043491,0.9557236096586361,-5.0,-5.0,1.859375
10872,0.9832252139464933,0.9580226985965277,0.9550714118501852,-5.0,-5.0,1.609375
10873,0.9828234858655742,0.956734025865541,0.9534817966862531,-5.0,-5.0,1.359375
10874,0.9824945795213996,0.9556519312219239,0.9521282334270793,-5.0,-5.0,1.109375
10875,0.9824763495971353,0.9554536137739472,0.9517859637768372,-5.0,-5.0,0.859375
10876,0.9822597801778832,0.9546942932162028,0.9508038155471895,-5.0,-5.0,0.609375
10877,0.9822274337820567,0.9546024785728334,0.9506989105556418,-5.0,-5.0,0.609375
10878,0.9821234951807296,0.9543074869643197,0.9503618808116168,-5.0,-5.0,0.609375
10879,0.9820271116928557,0.9540337399488502,0.9500489842006673,-5.0,-5.0,0.609375
10880,0.9821351767393947,0.9541955723180812,0.9501189648660253,-5.0,-5.0,0.359375
10881,0.9824025820552162,0.9549568994288722,0.9509904312816027,-5.0,-5.0,0.359375
10882,0.9821388929230779,0.9542065544917798,0.9501318325811356,-5.0,-5.0,0.359375
10883,0.9822403680099576,0.9546412318648415,0.9507446786107524,-5.0,-5.0,0.609375
10884,0.9822967277288842,0.9548017643618932,0.950928509628276,-5.0,-5.0,0.609375
10885,0.9820797844099753,0.9540389141380218,0.9499404206923884,-5.0,-5.0,0.359375
10886,0.9821840164352954,0.9543358022034876,0.950280350509272,-5.0,-5.0,0.359375
10887,0.9823428539365266,0.9547881072600192,0.9507981488927352,-5.0,-5.0,0.359375
10888,0.9824236141750106,0.9548738574677975,0.9507817902776509,-5.0,-5.0,0.109375
10889,0.9823031330694487,0.9543874838715816,0.950110910058372,-5.0,-5.0,-0.140625
10890,0.9846674603675988,0.9626090720523147,0.9607010620541983,-5.0,-5.0,2.4296875
10891,0.9843894709391535,0.961673685617903,0.9595167558093736,-5.0,-5.0,2.1796875
10892,0.9844783052047368,0.9617771315030695,0.9595186196062057,-5.0,-5.0,1.9296875
10893,0.9844392061253459,0.9615181951089472,0.959106315542898,-5.0,-5.0,1.6796875
10894,0.9847816394318488,0.9623434197688711,0.9599341118560127,-5.0,-5.0,1.4296875
10895,0.9848123513333382,0.9622860116751275,0.9597539149327258,-5.0,-5.0,1.1796875
10896,0.9839280824414441,0.9596304367003676,0.9566029039477175,-5.0,-5.0,0.9296875
10897,0.9830225090896029,0.9569112125199888,0.9533774686406583,-5.0,-5.0,0.6796875
10898,0.9824389699179636,0.9551054708855348,0.951195898528609,-5.0,-5.0,0.4296875
10899,0.9823423684003721,0.9548303968549773,0.9508809918752296,-5.0,-5.0,0.4296875
10900,0.982160250692756,0.9541670737614196,0.9500069131222492,-5.0,-5.0,0.1796875
10901,0.982249170944232,0.954419508874566,0.9502953177832394,-5.0,-5.0,0.1796875
